"emp_no","first_name","last_name","dept_no","title","from_date","to_date"
467176,"Przemyslawa","Borovoy","d003","Senior Staff","1993-06-18","9999-01-01"
467176,"Przemyslawa","Borovoy","d003","Staff","1993-06-18","9999-01-01"
467269,"Nahum","Lambe","d005","Technique Leader","1989-08-31","9999-01-01"
467392,"Mariusz","Rikino","d004","Engineer","1995-04-13","9999-01-01"
467392,"Mariusz","Rikino","d004","Senior Engineer","1995-04-13","9999-01-01"
467441,"Margareta","Bondorf","d004","Engineer","1988-11-07","9999-01-01"
467441,"Margareta","Bondorf","d004","Senior Engineer","1988-11-07","9999-01-01"
467591,"Kiyotoshi","Hennebert","d001","Staff","2001-03-06","9999-01-01"
467886,"Sivanarayana","Chandrasekhar","d001","Senior Staff","1996-01-24","9999-01-01"
467918,"Tsuneo","Skrikant","d009","Staff","1997-10-21","9999-01-01"
468360,"Huei","Saoudi","d005","Technique Leader","1994-08-10","9999-01-01"
468417,"Kamakshi","Huhdanpaa","d004","Engineer","1993-08-26","9999-01-01"
468417,"Kamakshi","Huhdanpaa","d004","Senior Engineer","1993-08-26","9999-01-01"
468659,"Ranga","Lemarechal","d005","Engineer","1989-11-05","9999-01-01"
468659,"Ranga","Lemarechal","d005","Senior Engineer","1989-11-05","9999-01-01"
468773,"Baziley","Brookner","d006","Engineer","1993-09-22","9999-01-01"
468773,"Baziley","Brookner","d006","Senior Engineer","1993-09-22","9999-01-01"
469104,"Nadjib","Comellas","d006","Engineer","1999-01-22","9999-01-01"
469104,"Nadjib","Comellas","d006","Senior Engineer","1999-01-22","9999-01-01"
469253,"Baruch","Basawa","d005","Engineer","1993-09-17","9999-01-01"
469253,"Baruch","Basawa","d005","Senior Engineer","1993-09-17","9999-01-01"
469269,"Weiyi","Codenie","d004","Engineer","1989-05-27","9999-01-01"
469269,"Weiyi","Codenie","d004","Senior Engineer","1989-05-27","9999-01-01"
469366,"Aiman","Wilfing","d006","Engineer","1990-12-30","9999-01-01"
469366,"Aiman","Wilfing","d006","Senior Engineer","1990-12-30","9999-01-01"
469399,"Hongzhu","Ruemmler","d004","Engineer","2000-06-06","9999-01-01"
469527,"Halsur","Ibel","d008","Staff","1998-03-05","9999-01-01"
469529,"Neven","Rikino","d006","Engineer","1988-10-21","9999-01-01"
469529,"Neven","Rikino","d006","Senior Engineer","1988-10-21","9999-01-01"
469735,"Arif","Stranks","d005","Senior Engineer","1992-11-16","9999-01-01"
469867,"Hein","Jonsson","d008","Senior Staff","1985-02-12","9999-01-01"
469867,"Hein","Jonsson","d008","Staff","1985-02-12","9999-01-01"
470456,"Reuven","Oehlmann","d007","Senior Staff","1986-03-29","9999-01-01"
470456,"Reuven","Oehlmann","d007","Staff","1986-03-29","9999-01-01"
470472,"Zhiguo","Staudhammer","d005","Engineer","1985-12-03","9999-01-01"
470472,"Zhiguo","Staudhammer","d005","Senior Engineer","1985-12-03","9999-01-01"
471397,"Nigel","Zirintsis","d008","Engineer","1999-07-23","9999-01-01"
471532,"Feiyu","Decleir","d005","Technique Leader","1998-09-13","9999-01-01"
471552,"Basem","Lortz","d002","Staff","1997-10-25","9999-01-01"
471911,"Arun","Zaccaria","d006","Assistant Engineer","1990-05-31","9999-01-01"
471911,"Arun","Zaccaria","d006","Engineer","1990-05-31","9999-01-01"
471939,"Kazuhiko","Marshall","d004","Staff","2001-06-04","9999-01-01"
472052,"Godehard","Chinal","d005","Assistant Engineer","1995-12-09","9999-01-01"
472143,"Yahiko","Sommen","d007","Senior Staff","1996-08-14","9999-01-01"
472238,"Jungsoon","Gubsky","d004","Senior Engineer","1990-10-09","9999-01-01"
472790,"Zhenbing","Ibel","d005","Senior Engineer","1985-10-29","9999-01-01"
472950,"Weidon","Fordan","d004","Senior Engineer","1986-03-27","9999-01-01"
473268,"Hugo","Sgarro","d007","Senior Staff","1992-04-24","9999-01-01"
473299,"Khaled","Penn","d007","Senior Staff","1992-05-19","9999-01-01"
473299,"Khaled","Penn","d007","Staff","1992-05-19","9999-01-01"
473490,"Pantung","Reeker","d008","Senior Staff","1992-05-11","9999-01-01"
473490,"Pantung","Reeker","d008","Staff","1992-05-11","9999-01-01"
473940,"Avishai","Majewski","d004","Engineer","1998-01-10","9999-01-01"
474331,"Sugwoo","Eugenio","d002","Senior Staff","1994-03-02","9999-01-01"
474763,"Mayuko","Clouatre","d005","Engineer","1997-09-04","9999-01-01"
474796,"Zongyan","Shackel","d009","Technique Leader","1987-08-17","9999-01-01"
475087,"Genevieve","Snedden","d004","Senior Engineer","1988-10-21","9999-01-01"
475258,"Fumiyo","Feinberg","d004","Senior Staff","2000-02-12","9999-01-01"
475258,"Fumiyo","Feinberg","d004","Staff","2000-02-12","9999-01-01"
475538,"Christophe","Leaver","d003","Staff","1998-10-31","9999-01-01"
475938,"Shigeaki","Lanteri","d005","Engineer","1989-02-17","9999-01-01"
475938,"Shigeaki","Lanteri","d005","Senior Engineer","1989-02-17","9999-01-01"
475965,"Rimon","Pietracaprina","d005","Engineer","1985-07-10","9999-01-01"
475965,"Rimon","Pietracaprina","d005","Senior Engineer","1985-07-10","9999-01-01"
476055,"Girolamo","Schlumberger","d008","Senior Staff","1993-03-07","9999-01-01"
476055,"Girolamo","Schlumberger","d008","Staff","1993-03-07","9999-01-01"
476122,"Khun","Spieker","d004","Engineer","1995-05-07","9999-01-01"
476327,"Reinhold","Binkley","d004","Engineer","1995-05-29","9999-01-01"
476327,"Reinhold","Binkley","d004","Senior Engineer","1995-05-29","9999-01-01"
476361,"Doohun","Preusig","d008","Technique Leader","1993-04-28","9999-01-01"
477350,"Terresa","Vigier","d007","Staff","1998-07-08","9999-01-01"
477578,"Marit","Paludetto","d005","Engineer","1990-09-30","9999-01-01"
477578,"Marit","Paludetto","d005","Senior Engineer","1990-09-30","9999-01-01"
477969,"Bluma","Mundy","d005","Engineer","1991-10-18","9999-01-01"
477969,"Bluma","Mundy","d005","Senior Engineer","1991-10-18","9999-01-01"
478007,"Fumino","Narahara","d004","Engineer","1991-09-21","9999-01-01"
478007,"Fumino","Narahara","d004","Senior Engineer","1991-09-21","9999-01-01"
478170,"Doowon","Schoegge","d005","Assistant Engineer","1995-04-13","9999-01-01"
478170,"Doowon","Schoegge","d005","Engineer","1995-04-13","9999-01-01"
478218,"Djenana","Erol","d008","Engineer","1999-12-03","9999-01-01"
478439,"Yuichiro","Bale","d005","Technique Leader","1997-11-04","9999-01-01"
478768,"Arun","Katzenelson","d004","Engineer","1991-10-28","9999-01-01"
478768,"Arun","Katzenelson","d004","Senior Engineer","1991-10-28","9999-01-01"
478799,"Shaw","Borovoy","d001","Senior Staff","1991-05-11","9999-01-01"
478833,"Pradeep","Valiente","d004","Engineer","1992-09-19","9999-01-01"
478833,"Pradeep","Valiente","d004","Senior Engineer","1992-09-19","9999-01-01"
478858,"Hidekazu","Perna","d009","Staff","1999-11-08","9999-01-01"
479024,"Ewing","Kalorkoti","d004","Engineer","1996-12-21","9999-01-01"
479407,"Randi","Tomescu","d004","Assistant Engineer","1986-11-25","9999-01-01"
479407,"Randi","Tomescu","d004","Engineer","1986-11-25","9999-01-01"
479407,"Randi","Tomescu","d004","Senior Engineer","1986-11-25","9999-01-01"
479601,"Kayoko","Bahi","d008","Staff","1997-02-19","9999-01-01"
479695,"Masamitsu","Murrill","d001","Senior Staff","1999-06-23","9999-01-01"
479695,"Masamitsu","Murrill","d001","Staff","1999-06-23","9999-01-01"
480035,"Sukumar","Georg","d005","Senior Staff","1990-08-26","9999-01-01"
480035,"Sukumar","Georg","d005","Staff","1990-08-26","9999-01-01"
480066,"Suebskul","Menhardt","d006","Engineer","1994-07-26","9999-01-01"
480066,"Suebskul","Menhardt","d006","Senior Engineer","1994-07-26","9999-01-01"
480178,"Uinam","Rahier","d008","Senior Staff","1991-02-10","9999-01-01"
480178,"Uinam","Rahier","d008","Staff","1991-02-10","9999-01-01"
480268,"Gaurav","Cheshire","d005","Technique Leader","1989-03-30","9999-01-01"
480407,"Deniz","Bennis","d005","Engineer","1989-06-24","9999-01-01"
480407,"Deniz","Bennis","d005","Senior Engineer","1989-06-24","9999-01-01"
481050,"Weiru","Burnard","d003","Senior Staff","1990-10-15","9999-01-01"
481050,"Weiru","Burnard","d003","Staff","1990-10-15","9999-01-01"
481213,"Shigehiro","Haldar","d007","Senior Staff","1991-12-14","9999-01-01"
481213,"Shigehiro","Haldar","d007","Staff","1991-12-14","9999-01-01"
481397,"Luisa","Chelton","d004","Assistant Engineer","1998-08-13","9999-01-01"
481764,"Teiji","Marrakchi","d004","Senior Engineer","1986-08-26","9999-01-01"
481790,"Haldun","Erie","d008","Senior Engineer","1999-01-01","9999-01-01"
482335,"Kwangyoen","Peck","d005","Engineer","1994-01-16","9999-01-01"
482354,"Jayson","Zockler","d008","Staff","1999-11-06","9999-01-01"
482755,"Jouni","Conia","d001","Senior Staff","1994-10-31","9999-01-01"
482755,"Jouni","Conia","d001","Staff","1994-10-31","9999-01-01"
482885,"Shaunak","Brizzi","d004","Assistant Engineer","1988-09-02","9999-01-01"
482885,"Shaunak","Brizzi","d004","Engineer","1988-09-02","9999-01-01"
482885,"Shaunak","Brizzi","d004","Senior Engineer","1988-09-02","9999-01-01"
482905,"Aral","Hebden","d002","Senior Staff","1991-09-10","9999-01-01"
482944,"Duke","Journel","d007","Senior Staff","1991-10-26","9999-01-01"
482944,"Duke","Journel","d007","Staff","1991-10-26","9999-01-01"
483401,"Rosita","Pokrovskii","d007","Senior Staff","1996-08-03","9999-01-01"
483675,"Hausi","Kamber","d004","Engineer","1988-02-16","9999-01-01"
483675,"Hausi","Kamber","d004","Senior Engineer","1988-02-16","9999-01-01"
483825,"Marek","Mitchem","d004","Senior Engineer","1992-11-20","9999-01-01"
483838,"Sham","Kavanagh","d004","Assistant Engineer","1997-12-18","9999-01-01"
483978,"Dung","Tanemo","d007","Senior Staff","1990-01-28","9999-01-01"
483978,"Dung","Tanemo","d007","Staff","1990-01-28","9999-01-01"
484126,"Manton","Lueh","d003","Senior Staff","1989-04-07","9999-01-01"
484142,"Perry","Cooman","d003","Senior Staff","1987-04-23","9999-01-01"
484142,"Perry","Cooman","d003","Staff","1987-04-23","9999-01-01"
484498,"Herbert","Hammerschmidt","d004","Engineer","1996-08-22","9999-01-01"
484498,"Herbert","Hammerschmidt","d004","Senior Engineer","1996-08-22","9999-01-01"
484756,"Phule","Ruemmler","d005","Engineer","1990-08-09","9999-01-01"
484756,"Phule","Ruemmler","d005","Senior Engineer","1990-08-09","9999-01-01"
485253,"Gladys","Parhami","d009","Senior Staff","1996-07-20","9999-01-01"
485489,"Keiichiro","Armand","d005","Assistant Engineer","1986-12-14","9999-01-01"
485489,"Keiichiro","Armand","d005","Engineer","1986-12-14","9999-01-01"
485489,"Keiichiro","Armand","d005","Senior Engineer","1986-12-14","9999-01-01"
485577,"Rafael","Menhoudj","d005","Senior Engineer","1997-04-27","9999-01-01"
485579,"Munehiro","Iwayama","d005","Engineer","1986-12-16","9999-01-01"
485579,"Munehiro","Iwayama","d005","Senior Engineer","1986-12-16","9999-01-01"
485799,"Yoshimitsu","Litvinov","d008","Senior Staff","1997-11-22","9999-01-01"
485817,"Mahmut","Bolotov","d004","Engineer","1997-02-21","9999-01-01"
486068,"Yefim","Bernardeschi","d003","Senior Staff","1996-06-26","9999-01-01"
486068,"Yefim","Bernardeschi","d003","Staff","1996-06-26","9999-01-01"
486808,"Geoffrey","Siochi","d006","Senior Engineer","1998-12-27","9999-01-01"
486918,"Yagil","Remmers","d007","Senior Staff","1994-11-01","9999-01-01"
486956,"Matt","Ruemmler","d004","Engineer","1993-10-14","9999-01-01"
486958,"Tonny","Kropf","d005","Engineer","1986-07-30","9999-01-01"
486958,"Tonny","Kropf","d005","Senior Engineer","1986-07-30","9999-01-01"
487008,"Zhigen","Raney","d007","Senior Staff","1993-05-26","9999-01-01"
487505,"Uno","Jayawardene","d008","Senior Staff","1987-11-02","9999-01-01"
487505,"Uno","Jayawardene","d008","Staff","1987-11-02","9999-01-01"
487988,"Ekawit","Schaft","d003","Senior Staff","1990-05-20","9999-01-01"
487988,"Ekawit","Schaft","d003","Staff","1990-05-20","9999-01-01"
488095,"Francoise","Hegner","d009","Senior Staff","1997-12-23","9999-01-01"
488142,"Denis","Narlikar","d007","Senior Staff","1991-07-01","9999-01-01"
488142,"Denis","Narlikar","d007","Staff","1991-07-01","9999-01-01"
488482,"Kensyu","Tsunoo","d005","Engineer","1999-12-05","9999-01-01"
488540,"Breannda","Maquelin","d002","Senior Staff","1996-04-12","9999-01-01"
488619,"Georgy","Bennis","d004","Engineer","1998-04-11","9999-01-01"
488693,"Jiong","Zultner","d005","Senior Engineer","1993-03-10","9999-01-01"
488707,"Mihalis","Remmers","d007","Senior Staff","1990-03-01","9999-01-01"
488707,"Mihalis","Remmers","d007","Staff","1990-03-01","9999-01-01"
488752,"Nimmagadda","Baja","d001","Senior Staff","1994-02-09","9999-01-01"
488752,"Nimmagadda","Baja","d001","Staff","1994-02-09","9999-01-01"
488788,"Wuxu","Garigliano","d009","Senior Staff","1990-09-21","9999-01-01"
488788,"Wuxu","Garigliano","d009","Staff","1990-09-21","9999-01-01"
488984,"Kendra","Junet","d007","Senior Staff","1992-11-12","9999-01-01"
488984,"Kendra","Junet","d007","Staff","1992-11-12","9999-01-01"
489755,"Matk","Chorvat","d003","Senior Staff","1999-12-04","9999-01-01"
489755,"Matk","Chorvat","d003","Staff","1999-12-04","9999-01-01"
489756,"Kersti","Miculan","d002","Senior Staff","1992-06-09","9999-01-01"
489756,"Kersti","Miculan","d002","Staff","1992-06-09","9999-01-01"
489928,"Satoru","Janetzko","d005","Assistant Engineer","1997-07-26","9999-01-01"
490551,"Lalit","Lindqvist","d005","Engineer","1998-11-07","9999-01-01"
490557,"Luise","Vigier","d004","Engineer","1994-07-01","9999-01-01"
490557,"Luise","Vigier","d004","Senior Engineer","1994-07-01","9999-01-01"
490568,"Zita","Reistad","d005","Senior Engineer","1998-07-23","9999-01-01"
490720,"Younwoo","Samarati","d006","Senior Engineer","2002-05-18","9999-01-01"
491079,"Kwangsub","Keirsey","d005","Senior Engineer","1992-02-04","9999-01-01"
491162,"Panayotis","Hempstead","d005","Senior Engineer","1994-08-29","9999-01-01"
491478,"Gill","Varman","d007","Senior Staff","1988-06-18","9999-01-01"
491478,"Gill","Varman","d007","Staff","1988-06-18","9999-01-01"
491596,"Charmane","Pargas","d004","Engineer","1992-08-03","9999-01-01"
491596,"Charmane","Pargas","d004","Senior Engineer","1992-08-03","9999-01-01"
491632,"Gadiel","Perly","d009","Senior Staff","1986-10-20","9999-01-01"
491632,"Gadiel","Perly","d009","Staff","1986-10-20","9999-01-01"
492000,"Valeska","Cools","d003","Senior Staff","1993-12-16","9999-01-01"
492000,"Valeska","Cools","d003","Staff","1993-12-16","9999-01-01"
492052,"Udo","Ratnakar","d009","Staff","1999-11-30","9999-01-01"
492217,"Heekeun","Verhaegen","d005","Senior Engineer","1991-09-28","9999-01-01"
492639,"Sanjoy","Porenta","d005","Engineer","1997-07-10","9999-01-01"
492677,"Goetz","McAffer","d004","Engineer","1988-02-05","9999-01-01"
492677,"Goetz","McAffer","d004","Senior Engineer","1988-02-05","9999-01-01"
493031,"Hironoby","Jakobus","d009","Senior Staff","1991-07-30","9999-01-01"
493031,"Hironoby","Jakobus","d009","Staff","1991-07-30","9999-01-01"
493048,"Muzhong","Berztiss","d007","Senior Staff","1995-01-23","9999-01-01"
493048,"Muzhong","Berztiss","d007","Staff","1995-01-23","9999-01-01"
493096,"Sachem","Msuda","d005","Engineer","1995-04-07","9999-01-01"
493744,"Leni","Kropatsch","d004","Senior Engineer","1997-07-17","9999-01-01"
494019,"Morrie","Iisaku","d001","Senior Staff","1991-05-06","9999-01-01"
494019,"Morrie","Iisaku","d001","Staff","1991-05-06","9999-01-01"
494088,"Phule","Dahlbom","d004","Engineer","1989-02-06","9999-01-01"
494088,"Phule","Dahlbom","d004","Senior Engineer","1989-02-06","9999-01-01"
494493,"Masasuke","Koprowski","d001","Staff","1996-11-20","9999-01-01"
494995,"Yongmao","Pouyioutas","d007","Senior Staff","1989-08-24","9999-01-01"
494995,"Yongmao","Pouyioutas","d007","Staff","1989-08-24","9999-01-01"
496100,"Pranjal","Reinhard","d009","Staff","1995-05-08","9999-01-01"
496970,"Giordano","Maquelin","d004","Senior Engineer","1999-12-31","9999-01-01"
496978,"Danco","Debuse","d001","Senior Staff","1993-09-10","9999-01-01"
496978,"Danco","Debuse","d001","Staff","1993-09-10","9999-01-01"
497007,"Oldrich","Adachi","d009","Engineer","1998-08-09","9999-01-01"
497007,"Oldrich","Adachi","d009","Senior Engineer","1998-08-09","9999-01-01"
497174,"Sanjiv","Bressoud","d005","Engineer","1993-04-27","9999-01-01"
497174,"Sanjiv","Bressoud","d005","Senior Engineer","1993-04-27","9999-01-01"
497340,"Fayez","Keohane","d001","Senior Staff","1990-09-19","9999-01-01"
497391,"Paris","Lieblein","d006","Engineer","1999-05-19","9999-01-01"
497835,"Shuho","Laurillard","d004","Technique Leader","1999-10-06","9999-01-01"
498185,"Caolyn","Marciano","d005","Senior Engineer","1999-06-06","9999-01-01"
498337,"Naraig","Docker","d007","Staff","1997-05-17","9999-01-01"
498456,"Geraldo","Gerteisen","d009","Senior Staff","1987-06-05","9999-01-01"
498456,"Geraldo","Gerteisen","d009","Staff","1987-06-05","9999-01-01"
498635,"Florian","Pezzoli","d007","Senior Staff","1988-07-22","9999-01-01"
498635,"Florian","Pezzoli","d007","Staff","1988-07-22","9999-01-01"
498838,"Sanjay","Ciolek","d008","Senior Staff","1989-12-13","9999-01-01"
498838,"Sanjay","Ciolek","d008","Staff","1989-12-13","9999-01-01"
498845,"Arumugam","Pelc","d005","Senior Engineer","1999-11-13","9999-01-01"
498955,"Nechama","Kandlur","d004","Engineer","1995-01-16","9999-01-01"
498955,"Nechama","Kandlur","d004","Senior Engineer","1995-01-16","9999-01-01"
499194,"Padma","Delgrange","d009","Senior Staff","1999-08-27","9999-01-01"
499260,"Danae","Honglei","d004","Engineer","1998-09-14","9999-01-01"
499495,"Baoqiu","Kakkar","d005","Engineer","1999-08-30","9999-01-01"
